db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6i6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6i6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6i7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6i7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6i7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6i9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6i9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6i9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6j1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6j1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6j1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6j2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6j2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6j2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6j6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6j6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6j6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6j9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6j9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6j9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6k0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6k0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6k0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6k2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6k2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6k2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6k4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6k4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6k4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6k5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6k5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6k5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6k6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6k6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6k6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6l2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6l2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6l6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6l6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6n1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""PMID:21081917""]"|IDA|part_of|"[""part_of""]"|GOA|a0a075b6n1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042105|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6n2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6n2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6n3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6n3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6n4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6n4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6p5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""Reactome:R-HSA-166753""]"|TAS|part_of|"[""located_in""]"|GOA|a0a075b6p5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component
"[""Reactome:R-HSA-1112666""]"|TAS|part_of|"[""located_in""]"|GOA|a0a075b6p5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6p5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6q5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6q5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6q5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6r0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6r0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045087|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6r0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6r2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6r2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6r2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6r9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6r9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6r9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6s2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6s4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6s5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""Reactome:R-HSA-166753""]"|TAS|part_of|"[""located_in""]"|GOA|a0a075b6s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component
"[""Reactome:R-HSA-1112666""]"|TAS|part_of|"[""located_in""]"|GOA|a0a075b6s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6s9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6s9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6s9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6t6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6t6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6t7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6t7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6t8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6t8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6u4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6u4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6v5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6v5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6w5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6w5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6x5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6x5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6y3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b6y3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b6y9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b6y9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b700|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a075b700|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b706|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a075b706|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000108""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a075b734|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0071918|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wsx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a087wsx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wsx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wsy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a087wsy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wsy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wsy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a087wsy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wsy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wsz0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a087wsz0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wsz0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wsz9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wsz9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""PMID:21081917""]"|IPI|part_of|"[""enables""]"|GOA|a0a087wt01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wt01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""PMID:12682246""]"|IEP|part_of|"[""involved_in""]"|GOA|a0a087wt01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0006955|cellular_component
"[""PMID:12682246""]"|IEP|part_of|"[""involved_in""]"|GOA|a0a087wt01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0050830|cellular_component
"[""PMID:21081917""]"|IDA|part_of|"[""part_of""]"|GOA|a0a087wt01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042105|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wt02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wt02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wt03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002250|cellular_component
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|GOA|a0a087wt03|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042101|cellular_component
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|GOA|a0a087wth1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component
"[""GO_REF:0000108""]"|IEA|part_of|"[""involved_in""]"|GOA|a0a087wth5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0098915|cellular_component
