distance|label|source|source_id|source_type|source_url|target_id|target_type
0|associated_with|ENCODE cCRE|000165:CHR1_876865_877143|enhancer|https://screen.wenglab.org/downloads|ENSG00000230368|gene
0|associated_with|ENCODE cCRE|000165:CHR1_877193_877541|enhancer|https://screen.wenglab.org/downloads|ENSG00000283040|gene
1220|associated_with|ENCODE cCRE|000165:CHR1_903439_903614|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
638|associated_with|ENCODE cCRE|000165:CHR1_903847_904196|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
303|associated_with|ENCODE cCRE|000165:CHR1_904230_904531|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
174|associated_with|ENCODE cCRE|000165:CHR1_905008_905214|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
405|associated_with|ENCODE cCRE|000165:CHR1_905239_905582|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
757|associated_with|ENCODE cCRE|000165:CHR1_905591_905792|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
1123|associated_with|ENCODE cCRE|000165:CHR1_905957_906216|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
1532|associated_with|ENCODE cCRE|000165:CHR1_906366_906567|enhancer|https://screen.wenglab.org/downloads|ENSG00000272438|gene
1090|associated_with|ENCODE cCRE|000165:CHR1_909998_910345|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
921|associated_with|ENCODE cCRE|000165:CHR1_910346_910514|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
467|associated_with|ENCODE cCRE|000165:CHR1_910643_910968|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
296|associated_with|ENCODE cCRE|000165:CHR1_910982_911139|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
133|associated_with|ENCODE cCRE|000165:CHR1_911568_911769|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
517|associated_with|ENCODE cCRE|000165:CHR1_911952_912145|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
712|associated_with|ENCODE cCRE|000165:CHR1_912147_912487|enhancer|https://screen.wenglab.org/downloads|ENSG00000230699|gene
1115|associated_with|ENCODE cCRE|000165:CHR1_912719_913056|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
834|associated_with|ENCODE cCRE|000165:CHR1_913065_913337|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
540|associated_with|ENCODE cCRE|000165:CHR1_913425_913631|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
148|associated_with|ENCODE cCRE|000165:CHR1_913770_914023|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
173|associated_with|ENCODE cCRE|000165:CHR1_914344_914498|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
819|associated_with|ENCODE cCRE|000165:CHR1_914990_915327|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
1303|associated_with|ENCODE cCRE|000165:CHR1_915474_915779|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
1625|associated_with|ENCODE cCRE|000165:CHR1_915796_915954|enhancer|https://screen.wenglab.org/downloads|ENSG00000241180|gene
1813|associated_with|ENCODE cCRE|000165:CHR1_917558_917879|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1621|associated_with|ENCODE cCRE|000165:CHR1_917898_918071|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1386|associated_with|ENCODE cCRE|000165:CHR1_918085_918306|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1056|associated_with|ENCODE cCRE|000165:CHR1_918326_918636|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
739|associated_with|ENCODE cCRE|000165:CHR1_918746_918953|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
531|associated_with|ENCODE cCRE|000165:CHR1_918985_919161|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
103|associated_with|ENCODE cCRE|000165:CHR1_919795_920101|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
474|associated_with|ENCODE cCRE|000165:CHR1_920166_920407|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
883|associated_with|ENCODE cCRE|000165:CHR1_920575_920925|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1493|associated_with|ENCODE cCRE|000165:CHR1_921185_921361|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1788|associated_with|ENCODE cCRE|000165:CHR1_921480_921642|enhancer|https://screen.wenglab.org/downloads|ENSG00000223764|gene
1605|associated_with|ENCODE cCRE|000165:CHR1_922061_922318|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1605|associated_with|ENCODE cCRE|000165:CHR1_922061_922318|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1025|associated_with|ENCODE cCRE|000165:CHR1_922637_922898|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1025|associated_with|ENCODE cCRE|000165:CHR1_922637_922898|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
628|associated_with|ENCODE cCRE|000165:CHR1_923132_923295|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
628|associated_with|ENCODE cCRE|000165:CHR1_923132_923295|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
312|associated_with|ENCODE cCRE|000165:CHR1_923369_923611|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
312|associated_with|ENCODE cCRE|000165:CHR1_923369_923611|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
317|associated_with|ENCODE cCRE|000165:CHR1_924240_924397|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
317|associated_with|ENCODE cCRE|000165:CHR1_924240_924397|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
545|associated_with|ENCODE cCRE|000165:CHR1_924468_924673|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
545|associated_with|ENCODE cCRE|000165:CHR1_924468_924673|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
635|associated_with|ENCODE cCRE|000165:CHR1_924803_925096|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
432|associated_with|ENCODE cCRE|000165:CHR1_925109_925299|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
154|associated_with|ENCODE cCRE|000165:CHR1_925885_926147|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
500|associated_with|ENCODE cCRE|000165:CHR1_926231_926502|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
823|associated_with|ENCODE cCRE|000165:CHR1_926554_926755|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1147|associated_with|ENCODE cCRE|000165:CHR1_926878_927065|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1530|associated_with|ENCODE cCRE|000165:CHR1_927261_927499|enhancer|https://screen.wenglab.org/downloads|ENSG00000187634|gene
1574|associated_with|ENCODE cCRE|000165:CHR1_957348_957682|enhancer|https://screen.wenglab.org/downloads|ENSG00000188976|gene
1000|associated_with|ENCODE cCRE|000165:CHR1_958003_958256|enhancer|https://screen.wenglab.org/downloads|ENSG00000188976|gene
293|associated_with|ENCODE cCRE|000165:CHR1_958768_958963|enhancer|https://screen.wenglab.org/downloads|ENSG00000188976|gene
363|associated_with|ENCODE cCRE|000165:CHR1_959619_959780|enhancer|https://screen.wenglab.org/downloads|ENSG00000188976|gene
506|associated_with|ENCODE cCRE|000165:CHR1_959865_960078|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
233|associated_with|ENCODE cCRE|000165:CHR1_960157_960351|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
219|associated_with|ENCODE cCRE|000165:CHR1_960803_961061|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
593|associated_with|ENCODE cCRE|000165:CHR1_961177_961477|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
922|associated_with|ENCODE cCRE|000165:CHR1_961506_961847|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
1778|associated_with|ENCODE cCRE|000165:CHR1_962362_962645|enhancer|https://screen.wenglab.org/downloads|ENSG00000187961|gene
1245|associated_with|ENCODE cCRE|000165:CHR1_965028_965237|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
921|associated_with|ENCODE cCRE|000165:CHR1_965270_965561|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
399|associated_with|ENCODE cCRE|000165:CHR1_965824_966083|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
220|associated_with|ENCODE cCRE|000165:CHR1_966095_966262|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
147|associated_with|ENCODE cCRE|000165:CHR1_966649_966799|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
147|associated_with|ENCODE cCRE|000165:CHR1_966649_966799|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
326|associated_with|ENCODE cCRE|000165:CHR1_966828_967178|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
326|associated_with|ENCODE cCRE|000165:CHR1_966828_967178|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
682|associated_with|ENCODE cCRE|000165:CHR1_967184_967420|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
682|associated_with|ENCODE cCRE|000165:CHR1_967184_967420|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
931|associated_with|ENCODE cCRE|000165:CHR1_967433_967598|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
931|associated_with|ENCODE cCRE|000165:CHR1_967433_967598|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
1161|associated_with|ENCODE cCRE|000165:CHR1_967663_967851|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
1161|associated_with|ENCODE cCRE|000165:CHR1_967663_967851|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
1553|associated_with|ENCODE cCRE|000165:CHR1_968055_968281|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
1553|associated_with|ENCODE cCRE|000165:CHR1_968055_968281|enhancer|https://screen.wenglab.org/downloads|ENSG00000187583|gene
1733|associated_with|ENCODE cCRE|000165:CHR1_980014_980360|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
1733|associated_with|ENCODE cCRE|000165:CHR1_980014_980360|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
1093|associated_with|ENCODE cCRE|000165:CHR1_980650_981000|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
1093|associated_with|ENCODE cCRE|000165:CHR1_980650_981000|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
853|associated_with|ENCODE cCRE|000165:CHR1_981075_981240|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
853|associated_with|ENCODE cCRE|000165:CHR1_981075_981240|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
292|associated_with|ENCODE cCRE|000165:CHR1_981465_981801|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
292|associated_with|ENCODE cCRE|000165:CHR1_981465_981801|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
471|associated_with|ENCODE cCRE|000165:CHR1_982588_982869|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
805|associated_with|ENCODE cCRE|000165:CHR1_982922_983236|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
1581|associated_with|ENCODE cCRE|000165:CHR1_983698_984043|enhancer|https://screen.wenglab.org/downloads|ENSG00000187642|gene
1714|associated_with|ENCODE cCRE|000165:CHR1_996136_996337|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
1477|associated_with|ENCODE cCRE|000165:CHR1_996415_996574|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
1036|associated_with|ENCODE cCRE|000165:CHR1_996864_997015|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
725|associated_with|ENCODE cCRE|000165:CHR1_997047_997326|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
412|associated_with|ENCODE cCRE|000165:CHR1_997440_997639|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
120|associated_with|ENCODE cCRE|000165:CHR1_998171_998399|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
349|associated_with|ENCODE cCRE|000165:CHR1_998400_998551|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
529|associated_with|ENCODE cCRE|000165:CHR1_998580_998889|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
843|associated_with|ENCODE cCRE|000165:CHR1_998894_999095|enhancer|https://screen.wenglab.org/downloads|ENSG00000272512|gene
571|associated_with|ENCODE cCRE|000165:CHR1_999227_999410|enhancer|https://screen.wenglab.org/downloads|ENSG00000188290|gene
236|associated_with|ENCODE cCRE|000165:CHR1_999477_999745|enhancer|https://screen.wenglab.org/downloads|ENSG00000188290|gene
329|associated_with|ENCODE cCRE|000165:CHR1_1000501_1000671|enhancer|https://screen.wenglab.org/downloads|ENSG00000188290|gene
81|associated_with|ENCODE cCRE|000165:CHR1_1000720_1001057|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
234|associated_with|ENCODE cCRE|000165:CHR1_1001372_1001643|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
514|associated_with|ENCODE cCRE|000165:CHR1_1001652_1001812|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
687|associated_with|ENCODE cCRE|000165:CHR1_1001825_1002151|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
1031|associated_with|ENCODE cCRE|000165:CHR1_1002169_1002331|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
1887|associated_with|ENCODE cCRE|000165:CHR1_1006184_1006342|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
1713|associated_with|ENCODE cCRE|000165:CHR1_1006355_1006516|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
1424|associated_with|ENCODE cCRE|000165:CHR1_1006516_1006805|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
1102|associated_with|ENCODE cCRE|000165:CHR1_1006825_1007127|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
457|associated_with|ENCODE cCRE|000165:CHR1_1007527_1007772|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
526|associated_with|ENCODE cCRE|000165:CHR1_1008755_1009009|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
928|associated_with|ENCODE cCRE|000165:CHR1_1009157_1009433|enhancer|https://screen.wenglab.org/downloads|ENSG00000231702|gene
1438|associated_with|ENCODE cCRE|000165:CHR1_1011516_1011755|enhancer|https://screen.wenglab.org/downloads|ENSG00000224969|gene
636|associated_with|ENCODE cCRE|000165:CHR1_1012305_1012557|enhancer|https://screen.wenglab.org/downloads|ENSG00000224969|gene
113|associated_with|ENCODE cCRE|000165:CHR1_1012759_1013080|enhancer|https://screen.wenglab.org/downloads|ENSG00000224969|gene
187|associated_with|ENCODE cCRE|000165:CHR1_1013684_1013835|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
363|associated_with|ENCODE cCRE|000165:CHR1_1013860_1014072|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
602|associated_with|ENCODE cCRE|000165:CHR1_1014099_1014291|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
811|associated_with|ENCODE cCRE|000165:CHR1_1014308_1014656|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
1244|associated_with|ENCODE cCRE|000165:CHR1_1014741_1014968|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
1503|associated_with|ENCODE cCRE|000165:CHR1_1015000_1015292|enhancer|https://screen.wenglab.org/downloads|ENSG00000187608|gene
1666|associated_with|ENCODE cCRE|000165:CHR1_1018280_1018454|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
1404|associated_with|ENCODE cCRE|000165:CHR1_1018502_1018716|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
1157|associated_with|ENCODE cCRE|000165:CHR1_1018812_1018963|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
814|associated_with|ENCODE cCRE|000165:CHR1_1019085_1019306|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
400|associated_with|ENCODE cCRE|000165:CHR1_1019375_1019720|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
385|associated_with|ENCODE cCRE|000165:CHR1_1020508_1020768|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
668|associated_with|ENCODE cCRE|000165:CHR1_1020791_1020967|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
958|associated_with|ENCODE cCRE|000165:CHR1_1021081_1021429|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
1391|associated_with|ENCODE cCRE|000165:CHR1_1021514_1021738|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
1784|associated_with|ENCODE cCRE|000165:CHR1_1021907_1022134|enhancer|https://screen.wenglab.org/downloads|ENSG00000188157|gene
1698|associated_with|ENCODE cCRE|000165:CHR1_1053134_1053335|enhancer|https://screen.wenglab.org/downloads|ENSG00000242590|gene
395|associated_with|ENCODE cCRE|000165:CHR1_1054425_1054638|enhancer|https://screen.wenglab.org/downloads|ENSG00000242590|gene
921|associated_with|ENCODE cCRE|000165:CHR1_1055954_1056232|enhancer|https://screen.wenglab.org/downloads|ENSG00000242590|gene
1201|associated_with|ENCODE cCRE|000165:CHR1_1056234_1056571|enhancer|https://screen.wenglab.org/downloads|ENSG00000242590|gene
1620|associated_with|ENCODE cCRE|000165:CHR1_1056653_1056821|enhancer|https://screen.wenglab.org/downloads|ENSG00000242590|gene
1453|associated_with|ENCODE cCRE|000165:CHR1_1058036_1058234|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
1106|associated_with|ENCODE cCRE|000165:CHR1_1058319_1058581|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
759|associated_with|ENCODE cCRE|000165:CHR1_1058764_1058928|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
472|associated_with|ENCODE cCRE|000165:CHR1_1059039_1059215|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
238|associated_with|ENCODE cCRE|000165:CHR1_1059253_1059449|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
150|associated_with|ENCODE cCRE|000165:CHR1_1059837_1059990|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
605|associated_with|ENCODE cCRE|000165:CHR1_1060292_1060626|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
995|associated_with|ENCODE cCRE|000165:CHR1_1060682_1061031|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
1515|associated_with|ENCODE cCRE|000165:CHR1_1061366_1061564|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
1026|associated_with|ENCODE cCRE|000165:CHR1_1061732_1062053|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
817|associated_with|ENCODE cCRE|000165:CHR1_1062067_1062262|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
571|associated_with|ENCODE cCRE|000165:CHR1_1062304_1062508|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
239|associated_with|ENCODE cCRE|000165:CHR1_1062532_1062840|enhancer|https://screen.wenglab.org/downloads|ENSG00000217801|gene
291|associated_with|ENCODE cCRE|000165:CHR1_1063579_1063817|enhancer|https://screen.wenglab.org/downloads|ENSG00000273443|gene
651|associated_with|ENCODE cCRE|000165:CHR1_1063939_1064126|enhancer|https://screen.wenglab.org/downloads|ENSG00000273443|gene
901|associated_with|ENCODE cCRE|000165:CHR1_1064189_1064537|enhancer|https://screen.wenglab.org/downloads|ENSG00000273443|gene
1364|associated_with|ENCODE cCRE|000165:CHR1_1064652_1064885|enhancer|https://screen.wenglab.org/downloads|ENSG00000273443|gene
1830|associated_with|ENCODE cCRE|000165:CHR1_1072275_1072476|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
1231|associated_with|ENCODE cCRE|000165:CHR1_1072759_1073075|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
724|associated_with|ENCODE cCRE|000165:CHR1_1073263_1073582|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
269|associated_with|ENCODE cCRE|000165:CHR1_1073716_1074037|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
153|associated_with|ENCODE cCRE|000165:CHR1_1074459_1074610|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
378|associated_with|ENCODE cCRE|000165:CHR1_1074684_1074885|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
644|associated_with|ENCODE cCRE|000165:CHR1_1074950_1075126|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
833|associated_with|ENCODE cCRE|000165:CHR1_1075139_1075415|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
1269|associated_with|ENCODE cCRE|000165:CHR1_1075575_1075864|enhancer|https://screen.wenglab.org/downloads|ENSG00000237330|gene
1638|associated_with|ENCODE cCRE|000165:CHR1_1090231_1090536|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
610|associated_with|ENCODE cCRE|000165:CHR1_1091391_1091564|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
208|associated_with|ENCODE cCRE|000165:CHR1_1091622_1091966|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
281|associated_with|ENCODE cCRE|000165:CHR1_1092455_1092649|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
514|associated_with|ENCODE cCRE|000165:CHR1_1092688_1092867|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
846|associated_with|ENCODE cCRE|000165:CHR1_1093020_1093215|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1149|associated_with|ENCODE cCRE|000165:CHR1_1093323_1093673|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1558|associated_with|ENCODE cCRE|000165:CHR1_1093732_1093889|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
477|associated_with|ENCODE cCRE|000165:CHR1_1098062_1098277|enhancer|https://screen.wenglab.org/downloads|ENSG00000285812|gene
1185|associated_with|ENCODE cCRE|000165:CHR1_1098770_1098991|enhancer|https://screen.wenglab.org/downloads|ENSG00000285812|gene
1530|associated_with|ENCODE cCRE|000165:CHR1_1099115_1099430|enhancer|https://screen.wenglab.org/downloads|ENSG00000285812|gene
1632|associated_with|ENCODE cCRE|000165:CHR1_1104254_1104495|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1061|associated_with|ENCODE cCRE|000165:CHR1_1104852_1105066|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1450|associated_with|ENCODE cCRE|000165:CHR1_1107577_1107772|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1792|associated_with|ENCODE cCRE|000165:CHR1_1114096_1114289|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1506|associated_with|ENCODE cCRE|000165:CHR1_1114396_1114575|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1260|associated_with|ENCODE cCRE|000165:CHR1_1114640_1114821|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
833|associated_with|ENCODE cCRE|000165:CHR1_1114910_1115248|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
563|associated_with|ENCODE cCRE|000165:CHR1_1115310_1115518|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
241|associated_with|ENCODE cCRE|000165:CHR1_1115564_1115840|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
27|associated_with|ENCODE cCRE|000165:CHR1_1116116_1116466|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
516|associated_with|ENCODE cCRE|000165:CHR1_1116605_1116823|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
739|associated_with|ENCODE cCRE|000165:CHR1_1116828_1116982|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1021|associated_with|ENCODE cCRE|000165:CHR1_1117110_1117361|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1772|associated_with|ENCODE cCRE|000165:CHR1_1117861_1118163|enhancer|https://screen.wenglab.org/downloads|ENSG00000131591|gene
1859|associated_with|ENCODE cCRE|000165:CHR1_1134962_1135158|enhancer|https://screen.wenglab.org/downloads|ENSG00000223823|gene
1345|associated_with|ENCODE cCRE|000165:CHR1_1135405_1135672|enhancer|https://screen.wenglab.org/downloads|ENSG00000223823|gene
