label|score|source|source_id|source_type|source_url|target_id|target_type
coexpressed_with|3.65|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000181029|gene
coexpressed_with|3.64|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000196507|gene
coexpressed_with|3.62|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000148832|gene
coexpressed_with|3.62|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000173581|gene
coexpressed_with|3.6|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000161677|gene
coexpressed_with|3.58|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000148803|gene
coexpressed_with|3.56|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000204822|gene
coexpressed_with|3.55|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000184990|gene
coexpressed_with|3.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103254|gene
coexpressed_with|3.53|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000107872|gene
coexpressed_with|3.52|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000160284|gene
coexpressed_with|3.5|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141504|gene
coexpressed_with|3.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000235034|gene
coexpressed_with|3.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000119632|gene
coexpressed_with|3.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141933|gene
coexpressed_with|3.46|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000211450|gene
coexpressed_with|3.44|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000234327|gene
coexpressed_with|3.43|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000172663|gene
coexpressed_with|3.42|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000131187|gene
coexpressed_with|3.42|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000090661|gene
coexpressed_with|3.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000127540|gene
coexpressed_with|3.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000159761|gene
coexpressed_with|3.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000002330|gene
coexpressed_with|3.37|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000126264|gene
coexpressed_with|3.36|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000180879|gene
coexpressed_with|3.35|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000106400|gene
coexpressed_with|3.33|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000260260|gene
coexpressed_with|3.31|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000162910|gene
coexpressed_with|3.3|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000255198|gene
coexpressed_with|3.29|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000187186|gene
coexpressed_with|3.26|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000182165|gene
coexpressed_with|3.25|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000172428|gene
coexpressed_with|3.24|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000087076|gene
coexpressed_with|3.23|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000126246|gene
coexpressed_with|3.23|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130731|gene
coexpressed_with|3.22|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000233927|gene
coexpressed_with|3.22|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000159884|gene
coexpressed_with|3.21|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130304|gene
coexpressed_with|3.2|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000086619|gene
coexpressed_with|3.2|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000167543|gene
coexpressed_with|3.19|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000184986|gene
coexpressed_with|3.19|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000260081|gene
coexpressed_with|3.19|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000171425|gene
coexpressed_with|3.18|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130005|gene
coexpressed_with|3.16|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000225663|gene
coexpressed_with|3.15|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000090971|gene
coexpressed_with|3.14|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000115268|gene
coexpressed_with|3.12|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000170430|gene
coexpressed_with|3.12|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000165233|gene
coexpressed_with|3.11|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000106803|gene
coexpressed_with|3.1|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000166130|gene
coexpressed_with|3.06|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141505|gene
coexpressed_with|3.06|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000272523|gene
coexpressed_with|3.04|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000080910|gene
coexpressed_with|3.03|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000092096|gene
coexpressed_with|3.03|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000095906|gene
coexpressed_with|3.02|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000204237|gene
coexpressed_with|3.02|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000175602|gene
coexpressed_with|3.01|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000083845|gene
coexpressed_with|3.01|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000171858|gene
coexpressed_with|3.0|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105755|gene
coexpressed_with|2.99|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141552|gene
coexpressed_with|2.99|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103253|gene
coexpressed_with|2.98|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130812|gene
coexpressed_with|2.98|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000218891|gene
coexpressed_with|2.97|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105619|gene
coexpressed_with|2.96|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000253982|gene
coexpressed_with|2.96|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000162076|gene
coexpressed_with|2.96|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000205138|gene
coexpressed_with|2.96|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000111678|gene
coexpressed_with|2.95|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000149806|gene
coexpressed_with|2.95|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000253716|gene
coexpressed_with|2.94|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000177600|gene
coexpressed_with|2.94|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000108479|gene
coexpressed_with|2.94|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000175701|gene
coexpressed_with|2.93|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000171703|gene
coexpressed_with|2.93|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000219665|gene
coexpressed_with|2.93|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103363|gene
coexpressed_with|2.92|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000235453|gene
coexpressed_with|2.92|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000182712|gene
coexpressed_with|2.91|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000228474|gene
coexpressed_with|2.91|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000137818|gene
coexpressed_with|2.91|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000197982|gene
coexpressed_with|2.9|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000110011|gene
coexpressed_with|2.9|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000172366|gene
coexpressed_with|2.89|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000090932|gene
coexpressed_with|2.89|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000204387|gene
coexpressed_with|2.89|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000109083|gene
coexpressed_with|2.87|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000112514|gene
coexpressed_with|2.86|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000072818|gene
coexpressed_with|2.86|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000205078|gene
coexpressed_with|2.86|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000063177|gene
coexpressed_with|2.86|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000104979|gene
coexpressed_with|2.84|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000160282|gene
coexpressed_with|2.84|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000167526|gene
coexpressed_with|2.83|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000225828|gene
coexpressed_with|2.82|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105372|gene
coexpressed_with|2.82|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000269893|gene
coexpressed_with|2.82|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000059915|gene
coexpressed_with|2.81|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000173272|gene
coexpressed_with|2.8|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000214063|gene
coexpressed_with|2.79|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000117691|gene
coexpressed_with|2.79|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000169733|gene
coexpressed_with|2.77|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000196976|gene
coexpressed_with|2.77|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000101981|gene
coexpressed_with|2.77|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000188243|gene
coexpressed_with|2.77|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000240972|gene
coexpressed_with|2.76|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000167733|gene
coexpressed_with|2.76|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000176978|gene
coexpressed_with|2.76|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000214530|gene
coexpressed_with|2.75|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000115486|gene
coexpressed_with|2.75|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000011478|gene
coexpressed_with|2.75|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000171159|gene
coexpressed_with|2.74|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000173141|gene
coexpressed_with|2.74|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000072080|gene
coexpressed_with|2.73|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000187051|gene
coexpressed_with|2.72|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000224877|gene
coexpressed_with|2.71|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000235169|gene
coexpressed_with|2.71|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000144815|gene
coexpressed_with|2.71|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000261824|gene
coexpressed_with|2.71|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000286190|gene
coexpressed_with|2.7|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000173992|gene
coexpressed_with|2.7|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000120784|gene
coexpressed_with|2.7|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000109475|gene
coexpressed_with|2.69|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000067445|gene
coexpressed_with|2.68|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000198816|gene
coexpressed_with|2.68|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000213741|gene
coexpressed_with|2.68|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130255|gene
coexpressed_with|2.67|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000176533|gene
coexpressed_with|2.67|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000124243|gene
coexpressed_with|2.67|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000160469|gene
coexpressed_with|2.67|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000256060|gene
coexpressed_with|2.67|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000142227|gene
coexpressed_with|2.66|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000198258|gene
coexpressed_with|2.66|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000120742|gene
coexpressed_with|2.65|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000228300|gene
coexpressed_with|2.65|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141698|gene
coexpressed_with|2.65|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130312|gene
coexpressed_with|2.64|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103260|gene
coexpressed_with|2.63|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000174886|gene
coexpressed_with|2.62|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000203875|gene
coexpressed_with|2.61|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000147123|gene
coexpressed_with|2.61|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000183971|gene
coexpressed_with|2.61|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000179965|gene
coexpressed_with|2.61|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000196110|gene
coexpressed_with|2.6|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000197860|gene
coexpressed_with|2.6|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000076662|gene
coexpressed_with|2.59|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000127220|gene
coexpressed_with|2.59|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000104976|gene
coexpressed_with|2.59|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000128185|gene
coexpressed_with|2.58|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000186395|gene
coexpressed_with|2.58|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000100097|gene
coexpressed_with|2.58|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000177700|gene
coexpressed_with|2.57|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000174851|gene
coexpressed_with|2.57|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000126458|gene
coexpressed_with|2.57|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000168273|gene
coexpressed_with|2.56|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000291085|gene
coexpressed_with|2.56|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103152|gene
coexpressed_with|2.55|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000099795|gene
coexpressed_with|2.55|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000152475|gene
coexpressed_with|2.55|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000160226|gene
coexpressed_with|2.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000172590|gene
coexpressed_with|2.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000213221|gene
coexpressed_with|2.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000143543|gene
coexpressed_with|2.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000182196|gene
coexpressed_with|2.54|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000142552|gene
coexpressed_with|2.53|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000175854|gene
coexpressed_with|2.53|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000198856|gene
coexpressed_with|2.53|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105193|gene
coexpressed_with|2.53|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000099624|gene
coexpressed_with|2.52|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130517|gene
coexpressed_with|2.52|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000184924|gene
coexpressed_with|2.52|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000100300|gene
coexpressed_with|2.51|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000161835|gene
coexpressed_with|2.51|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000122194|gene
coexpressed_with|2.51|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000127585|gene
coexpressed_with|2.5|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000186300|gene
coexpressed_with|2.49|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000110711|gene
coexpressed_with|2.49|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000178449|gene
coexpressed_with|2.49|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000130203|gene
coexpressed_with|2.49|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000164405|gene
coexpressed_with|2.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000213015|gene
coexpressed_with|2.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000196683|gene
coexpressed_with|2.48|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000157131|gene
coexpressed_with|2.47|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000131469|gene
coexpressed_with|2.47|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000137103|gene
coexpressed_with|2.47|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000239282|gene
coexpressed_with|2.46|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000156973|gene
coexpressed_with|2.46|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000167468|gene
coexpressed_with|2.46|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000140264|gene
coexpressed_with|2.46|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000245910|gene
coexpressed_with|2.45|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000221946|gene
coexpressed_with|2.45|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000023902|gene
coexpressed_with|2.44|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000137070|gene
coexpressed_with|2.44|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000204653|gene
coexpressed_with|2.44|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000197756|gene
coexpressed_with|2.44|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000169020|gene
coexpressed_with|2.43|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000203896|gene
coexpressed_with|2.43|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000239779|gene
coexpressed_with|2.43|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000170889|gene
coexpressed_with|2.42|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000134463|gene
coexpressed_with|2.42|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000138080|gene
coexpressed_with|2.42|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105255|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000124614|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000214274|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000266964|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000110169|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000141971|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000242852|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000187601|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000126756|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000007255|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000142684|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000174165|gene
coexpressed_with|2.41|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000177556|gene
coexpressed_with|2.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000174917|gene
coexpressed_with|2.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000112667|gene
coexpressed_with|2.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000102781|gene
coexpressed_with|2.39|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105518|gene
coexpressed_with|2.38|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105258|gene
coexpressed_with|2.38|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000105640|gene
coexpressed_with|2.38|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000101194|gene
coexpressed_with|2.38|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000174939|gene
coexpressed_with|2.38|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000165716|gene
coexpressed_with|2.37|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000103227|gene
coexpressed_with|2.37|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000233276|gene
coexpressed_with|2.37|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000106333|gene
coexpressed_with|2.37|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000262664|gene
coexpressed_with|2.36|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000124172|gene
coexpressed_with|2.36|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000053501|gene
coexpressed_with|2.36|CoXPresdb|ensg00000121410|gene|https://coxpresdb.jp/|ensg00000118137|gene
