id|alternative_ids|label|source|source_url|synonyms|term_name
go_1904860||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""DNA anabolism involved in DNA replication during S phase involved in mitotic cell cycle"", ""DNA anabolism involved in nuclear cell cycle DNA replication involved in mitotic cell cycle"", ""DNA biosynthesis involved in DNA replication during S phase involved in mitotic cell cycle"", ""DNA biosynthesis involved in nuclear cell cycle DNA replication involved in mitotic cell cycle"", ""DNA biosynthetic process involved in DNA replication during S phase involved in mitotic cell cycle"", ""DNA biosynthetic process involved in nuclear cell cycle DNA replication involved in mitotic cell cycle"", ""DNA formation involved in DNA replication during S phase involved in mitotic cell cycle"", ""DNA formation involved in nuclear cell cycle DNA replication involved in mitotic cell cycle"", ""DNA synthesis involved in DNA replication during S phase involved in mitotic cell cycle"", ""DNA synthesis involved in nuclear cell cycle DNA replication involved in mitotic cell cycle"", ""DNA anabolism involved in DNA replication involved in S phase involved in mitotic cell cycle"", ""DNA anabolism involved in DNA replication involved in S-phase involved in mitotic cell cycle"", ""DNA anabolism involved in mitotic DNA replication"", ""DNA anabolism involved in mitotic cell cycle DNA replication"", ""DNA anabolism involved in mitotic nuclear cell cycle DNA replication"", ""DNA biosynthesis involved in DNA replication involved in S phase involved in mitotic cell cycle"", ""DNA biosynthesis involved in DNA replication involved in S-phase involved in mitotic cell cycle"", ""DNA biosynthesis involved in mitotic DNA replication"", ""DNA biosynthesis involved in mitotic cell cycle DNA replication"", ""DNA biosynthesis involved in mitotic nuclear cell cycle DNA replication"", ""DNA biosynthetic process involved in DNA replication involved in S phase involved in mitotic cell cycle"", ""DNA biosynthetic process involved in DNA replication involved in S-phase involved in mitotic cell cycle"", ""DNA biosynthetic process involved in mitotic DNA replication"", ""DNA biosynthetic process involved in mitotic cell cycle DNA replication"", ""DNA biosynthetic process involved in mitotic nuclear cell cycle DNA replication"", ""DNA formation involved in DNA replication involved in S phase involved in mitotic cell cycle"", ""DNA formation involved in DNA replication involved in S-phase involved in mitotic cell cycle"", ""DNA formation involved in mitotic DNA replication"", ""DNA formation involved in mitotic cell cycle DNA replication"", ""DNA formation involved in mitotic nuclear cell cycle DNA replication"", ""DNA synthesis involved in DNA replication involved in S phase involved in mitotic cell cycle"", ""DNA synthesis involved in DNA replication involved in S-phase involved in mitotic cell cycle"", ""DNA synthesis involved in mitotic cell cycle DNA replication"", ""DNA synthesis involved in mitotic nuclear cell cycle DNA replication""]"|DNA synthesis involved in mitotic DNA replication
go_1900126||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of hyaluronan anabolism"", ""down regulation of hyaluronan biosynthesis"", ""down regulation of hyaluronan biosynthetic process"", ""down regulation of hyaluronan formation"", ""down regulation of hyaluronan synthesis"", ""down-regulation of hyaluronan anabolism"", ""down-regulation of hyaluronan biosynthesis"", ""down-regulation of hyaluronan biosynthetic process"", ""down-regulation of hyaluronan formation"", ""down-regulation of hyaluronan synthesis"", ""downregulation of hyaluronan anabolism"", ""downregulation of hyaluronan biosynthesis"", ""downregulation of hyaluronan biosynthetic process"", ""downregulation of hyaluronan formation"", ""downregulation of hyaluronan synthesis"", ""inhibition of hyaluronan anabolism"", ""inhibition of hyaluronan biosynthesis"", ""inhibition of hyaluronan formation"", ""inhibition of hyaluronan synthesis"", ""negative regulation of hyaluronan anabolism"", ""negative regulation of hyaluronan biosynthesis"", ""negative regulation of hyaluronan formation"", ""negative regulation of hyaluronan synthesis""]"|negative regulation of hyaluronan biosynthetic process
go_0036037||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||CD8-positive, alpha-beta T cell activation
go_0048518|"[""GO:0043119""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of physiological process"", ""up regulation of biological process"", ""up-regulation of biological process"", ""upregulation of biological process""]"|positive regulation of biological process
go_0008354||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""primordial germ cell migration"", ""germ-cell migration""]"|germ cell migration
go_0055075||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||potassium ion homeostasis
go_1904735||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
go_0097580||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""intracellular copper ion retention"", ""intracellular copper ion sequestering"", ""intracellular copper ion sequestration"", ""intracellular copper ion storage"", ""intracellular retention of copper ion"", ""intracellular sequestration of copper ion"", ""intracellular storage of copper ion""]"|intracellular sequestering of copper ion
go_0033993||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||response to lipid
go_0140820||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||cytosol to Golgi apparatus transport
go_0021907||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""fibroblast growth factor receptor signalling pathway in spinal cord anterior-posterior patterning""]"|fibroblast growth factor receptor signaling pathway involved in spinal cord anterior/posterior pattern formation
go_1903724||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of centriole elongation"", ""up-regulation of centriole elongation"", ""upregulation of centriole elongation""]"|positive regulation of centriole elongation
go_0060483||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||lobar bronchus mesenchyme development
go_0010020||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""chloroplast division""]"|chloroplast fission
go_1901482||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||L-lysine import into vacuole involved in cellular response to nitrogen starvation
go_1904050||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of stimulus-independent neurotransmitter secretion"", ""up regulation of spontaneous neurotransmitter secretion"", ""up regulation of stimulus-independent neurotransmitter secretion"", ""up-regulation of spontaneous neurotransmitter secretion"", ""up-regulation of stimulus-independent neurotransmitter secretion"", ""upregulation of spontaneous neurotransmitter secretion"", ""upregulation of stimulus-independent neurotransmitter secretion""]"|positive regulation of spontaneous neurotransmitter secretion
go_0051622||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of norepinephrine uptake"", ""down-regulation of norepinephrine uptake"", ""downregulation of norepinephrine uptake"", ""negative regulation of levarterenol uptake"", ""negative regulation of noradrenaline uptake"", ""negative regulation of norepinephrine import""]"|negative regulation of norepinephrine uptake
go_0030219||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""megakaryocyte cell differentiation""]"|megakaryocyte differentiation
go_2001197||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||basement membrane assembly involved in embryonic body morphogenesis
go_1905804||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of cellular response to manganese"", ""up regulation of cellular response to manganese"", ""up regulation of cellular response to manganese ion"", ""up-regulation of cellular response to manganese"", ""up-regulation of cellular response to manganese ion"", ""upregulation of cellular response to manganese"", ""upregulation of cellular response to manganese ion""]"|positive regulation of cellular response to manganese ion
go_0070756|"[""GO:0070752""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of IL-35 production"", ""up regulation of interleukin-35 production"", ""up-regulation of interleukin-35 production"", ""upregulation of interleukin-35 production""]"|positive regulation of interleukin-35 production
go_2000075||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""negative regulation of site selection involved in cell cycle cytokinesis""]"|negative regulation of cytokinesis, site selection
go_1903295||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of glutamate secretion, neurotransmission"", ""down-regulation of glutamate secretion, neurotransmission"", ""downregulation of glutamate secretion, neurotransmission""]"|negative regulation of glutamate secretion, neurotransmission
go_0048541||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""GALT development"", ""gut-associated lymphoid tissue development""]"|Peyers patch development
go_2000645||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""negative regulation of receptor breakdown"", ""negative regulation of receptor catabolism"", ""negative regulation of receptor degradation""]"|negative regulation of receptor catabolic process
go_0099642||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||retrograde axonal protein transport
go_1904448||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of aspartate secretion
go_0042248||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||maintenance of polarity of follicular epithelium
go_0052472||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||modulation by host of symbiont transcription
go_0031991||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of contractile ring contraction involved in cytokinesis during cell cycle"", ""regulation of actomyosin contractile ring constriction"", ""regulation of contractile ring contraction involved in cell cycle cytokinesis""]"|regulation of actomyosin contractile ring contraction
go_0009952||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""anterior/posterior pattern formation""]"|anterior/posterior pattern specification
go_1903190||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""glyoxal breakdown"", ""glyoxal catabolism"", ""glyoxal degradation""]"|glyoxal catabolic process
go_0010719||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||negative regulation of epithelial to mesenchymal transition
go_0120057||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of small bowel transit"", ""regulation of small intestine transit""]"|regulation of small intestinal transit
go_0000482||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||maturation of 5S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
go_0042665||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of ectoderm cell fate specification""]"|regulation of ectodermal cell fate specification
go_0090318||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of chylomicron remodelling""]"|regulation of chylomicron remodeling
go_0061062||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of nematode larval development
go_0061231||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||mesonephric glomerulus vasculature development
go_0070658||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||neuromast hair cell differentiation involved in neuromast regeneration
go_0098716|"[""GO:0090509""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""nickel cation import into cell""]"|nickel cation import across plasma membrane
go_0070121||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""KV development""]"|Kupffers vesicle development
go_0045489||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""pectin anabolism"", ""pectin biosynthesis"", ""pectin formation"", ""pectin synthesis""]"|pectin biosynthetic process
go_1900791||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""shamixanthone metabolism""]"|shamixanthone metabolic process
go_1901034||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of L-glutamine uptake""]"|regulation of L-glutamine import across plasma membrane
go_0098729||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||germline stem cell symmetric division
go_1902460||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of MSC proliferation""]"|regulation of mesenchymal stem cell proliferation
go_1901447||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""up regulation of response to propan-1-ol"", ""up-regulation of response to propan-1-ol"", ""upregulation of response to propan-1-ol""]"|positive regulation of response to propan-1-ol
go_0021658||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||rhombomere 3 morphogenesis
go_0018161||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""dipyrrin anabolism"", ""dipyrrin biosynthesis"", ""dipyrrin formation"", ""dipyrrin synthesis"", ""dipyrromethane biosynthesis"", ""dipyrromethane biosynthetic process""]"|dipyrrin biosynthetic process
go_1903728||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""lutein cell differentiation""]"|luteal cell differentiation
go_0001807||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||regulation of type IV hypersensitivity
go_0015962||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""diadenosine triphosphate metabolism""]"|diadenosine triphosphate metabolic process
go_2000208||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of 30S ribosomal subunit export from nucleus"", ""positive regulation of 40S ribosomal subunit export from nucleus"", ""positive regulation of ribosomal small subunit export from cell nucleus"", ""positive regulation of ribosomal small subunit export out of nucleus"", ""positive regulation of ribosomal small subunit transport from nucleus to cytoplasm"", ""positive regulation of ribosomal small subunit-nucleus export""]"|positive regulation of ribosomal small subunit export from nucleus
go_0016348||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||imaginal disc-derived leg joint morphogenesis
go_0035261||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||external genitalia morphogenesis
go_0018008||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""N-terminal peptidyl-glycine N-myristylation""]"|N-terminal peptidyl-glycine N-myristoylation
go_0061566||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||CMP phosphorylation
go_2000156||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"", ""regulation of cis-Golgi to rough ER transport"", ""regulation of cis-Golgi to rough ER vesicle-mediated transport"", ""regulation of cis-Golgi to rough endoplasmic reticulum transport"", ""regulation of cis-Golgi to rough endoplasmic reticulum vesicle-mediated transport"", ""regulation of retrograde (Golgi to ER) transport"", ""regulation of retrograde transport, Golgi to ER"", ""regulation of retrograde transport, Golgi to endoplasmic reticulum""]"|regulation of retrograde vesicle-mediated transport, Golgi to ER
go_0030720||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""oocyte localization during germarium-derived egg chamber formation"", ""oocyte localization during oogenesis"", ""establishment and maintenance of oocyte localization in egg chamber"", ""establishment and maintenance of oocyte position during oogenesis"", ""oocyte localisation involved in germarium-derived egg chamber formation"", ""oogenesis, establishment and maintenance of oocyte localization"", ""oogenesis, oocyte localization""]"|oocyte localization involved in germarium-derived egg chamber formation
go_1904909||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of maintenance of mitotic sister chromatin cohesion at telomere"", ""positive regulation of maintenance of sister chromatin cohesion at telomere at mitosis"", ""positive regulation of maintenance of telomeric mitotic sister chromatin cohesion"", ""up regulation of maintenance of mitotic sister chromatid cohesion, telomeric"", ""up regulation of maintenance of mitotic sister chromatin cohesion at telomere"", ""up regulation of maintenance of sister chromatin cohesion at telomere at mitosis"", ""up regulation of maintenance of telomeric mitotic sister chromatin cohesion"", ""up-regulation of maintenance of mitotic sister chromatid cohesion, telomeric"", ""up-regulation of maintenance of mitotic sister chromatin cohesion at telomere"", ""up-regulation of maintenance of sister chromatin cohesion at telomere at mitosis"", ""up-regulation of maintenance of telomeric mitotic sister chromatin cohesion"", ""upregulation of maintenance of mitotic sister chromatid cohesion, telomeric"", ""upregulation of maintenance of mitotic sister chromatin cohesion at telomere"", ""upregulation of maintenance of sister chromatin cohesion at telomere at mitosis"", ""upregulation of maintenance of telomeric mitotic sister chromatin cohesion""]"|positive regulation of maintenance of mitotic sister chromatid cohesion, telomeric
go_2000952||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""negative regulation of xyloglucan catabolism""]"|negative regulation of xyloglucan catabolic process
go_0070857||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""regulation of bile acid anabolism"", ""regulation of bile acid biosynthesis"", ""regulation of bile acid formation"", ""regulation of bile acid synthesis""]"|regulation of bile acid biosynthetic process
go_0043705||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""cyanophycin metabolism"", ""multi-L-arginyl-poly(L-aspartic acid) metabolism""]"|cyanophycin metabolic process
go_0006998||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""nuclear envelope organization and biogenesis"", ""nuclear envelope organisation""]"|nuclear envelope organization
go_0039639||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""suppression by virus of host cell lysis in response to superinfecting virus""]"|suppression by virus of host cell lysis in response to superinfection
go_0050813||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""epothilone metabolism""]"|epothilone metabolic process
go_1904684||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""down regulation of metalloendopeptidase activity"", ""down-regulation of metalloendopeptidase activity"", ""downregulation of metalloendopeptidase activity"", ""negative regulation of metalloendoprotease activity""]"|negative regulation of metalloendopeptidase activity
go_1903046||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||meiotic cell cycle process
go_0036046||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||protein demalonylation
go_0021702||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||cerebellar Purkinje cell differentiation
go_0120292||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""positive regulation of homologous recombination dependent replication fork recovery"", ""positive regulation of mitotic recombination involved in replication fork processing"", ""positive regulation of recombination-dependent DNA replication""]"|positive regulation of mitotic recombination-dependent replication fork processing
go_0010951||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||negative regulation of endopeptidase activity
go_0010052||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""stomatal cell differentiation""]"|guard cell differentiation
go_0046365||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""monosaccharide breakdown"", ""monosaccharide catabolism"", ""monosaccharide degradation""]"|monosaccharide catabolic process
go_0016240||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""autophagic vacuole docking""]"|autophagosome membrane docking
go_0030682|"[""GO:0044413"", ""GO:0044415"", ""GO:0051807"", ""GO:0051832"", ""GO:0051834""]"|biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""avoidance of defenses of other organism during symbiotic interaction"", ""evasion or tolerance of defense response of other organism during symbiotic interaction"", ""evasion or tolerance of defenses of other organism"", ""evasion or tolerance of defenses of other organism during symbiotic interaction"", ""evasion or tolerance of defenses of other organism involved in symbiotic interaction"", ""evasion or tolerance of host defenses"", ""mitigation of host defenses by symbiont"", ""perturbation of host defenses by symbiont""]"|symbiont-mediated perturbation of host defenses
go_1903428||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""activation of ROS formation"", ""activation of ROS generation"", ""activation of reactive oxygen species generation"", ""positive regulation of ROS formation"", ""positive regulation of ROS generation"", ""positive regulation of reactive oxygen species generation"", ""up regulation of ROS formation"", ""up regulation of ROS generation"", ""up regulation of reactive oxygen species generation"", ""up-regulation of ROS formation"", ""up-regulation of ROS generation"", ""up-regulation of reactive oxygen species generation"", ""upregulation of ROS formation"", ""upregulation of ROS generation"", ""upregulation of reactive oxygen species generation"", ""positive regulation of reactive oxygen species anabolism"", ""positive regulation of reactive oxygen species biosynthesis"", ""positive regulation of reactive oxygen species formation"", ""positive regulation of reactive oxygen species synthesis"", ""up regulation of reactive oxygen species anabolism"", ""up regulation of reactive oxygen species biosynthesis"", ""up regulation of reactive oxygen species biosynthetic process"", ""up regulation of reactive oxygen species formation"", ""up regulation of reactive oxygen species synthesis"", ""up-regulation of reactive oxygen species anabolism"", ""up-regulation of reactive oxygen species biosynthesis"", ""up-regulation of reactive oxygen species biosynthetic process"", ""up-regulation of reactive oxygen species formation"", ""up-regulation of reactive oxygen species synthesis"", ""upregulation of reactive oxygen species anabolism"", ""upregulation of reactive oxygen species biosynthesis"", ""upregulation of reactive oxygen species biosynthetic process"", ""upregulation of reactive oxygen species formation"", ""upregulation of reactive oxygen species synthesis""]"|positive regulation of reactive oxygen species biosynthetic process
go_0006274||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||DNA replication termination
go_0072183||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl||negative regulation of nephron tubule epithelial cell differentiation
go_0002505||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""polysaccharide antigen processing and presentation via MHC class II""]"|antigen processing and presentation of polysaccharide antigen via MHC class II
go_0080001||biological_process|Gene Ontology|http://purl.obolibrary.org/obo/go.owl|"[""mucilage release from seed coat"", ""secretion of mucilage from seed coat""]"|mucilage extrusion from seed coat
