label|score|source|source_id|source_type|source_url|target_id|target_type
coexpressed_with|3.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000178175|gene
coexpressed_with|3.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000176907|gene
coexpressed_with|3.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133800|gene
coexpressed_with|3.27|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000174600|gene
coexpressed_with|3.26|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159189|gene
coexpressed_with|3.18|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000095970|gene
coexpressed_with|3.17|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000185477|gene
coexpressed_with|3.16|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000091513|gene
coexpressed_with|3.16|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000017427|gene
coexpressed_with|3.16|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000184500|gene
coexpressed_with|3.13|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000000971|gene
coexpressed_with|3.12|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173369|gene
coexpressed_with|3.12|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000148180|gene
coexpressed_with|3.09|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106823|gene
coexpressed_with|3.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162618|gene
coexpressed_with|3.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000130300|gene
coexpressed_with|3.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000196136|gene
coexpressed_with|3.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000085563|gene
coexpressed_with|3.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110799|gene
coexpressed_with|2.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000198523|gene
coexpressed_with|2.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182492|gene
coexpressed_with|2.96|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000113555|gene
coexpressed_with|2.95|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000130208|gene
coexpressed_with|2.95|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000189058|gene
coexpressed_with|2.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000178573|gene
coexpressed_with|2.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116774|gene
coexpressed_with|2.88|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135218|gene
coexpressed_with|2.85|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000165507|gene
coexpressed_with|2.83|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159403|gene
coexpressed_with|2.82|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000107796|gene
coexpressed_with|2.81|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173372|gene
coexpressed_with|2.8|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000204136|gene
coexpressed_with|2.8|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000213949|gene
coexpressed_with|2.8|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173269|gene
coexpressed_with|2.79|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106819|gene
coexpressed_with|2.78|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179776|gene
coexpressed_with|2.77|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000136235|gene
coexpressed_with|2.76|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000069122|gene
coexpressed_with|2.74|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000260314|gene
coexpressed_with|2.73|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139173|gene
coexpressed_with|2.71|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000176435|gene
coexpressed_with|2.7|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000006210|gene
coexpressed_with|2.69|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179855|gene
coexpressed_with|2.69|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000153071|gene
coexpressed_with|2.68|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000150048|gene
coexpressed_with|2.68|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133574|gene
coexpressed_with|2.67|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158714|gene
coexpressed_with|2.66|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000175445|gene
coexpressed_with|2.65|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000107798|gene
coexpressed_with|2.64|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000198879|gene
coexpressed_with|2.63|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106991|gene
coexpressed_with|2.62|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000081189|gene
coexpressed_with|2.61|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168542|gene
coexpressed_with|2.59|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134243|gene
coexpressed_with|2.59|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104490|gene
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000136160|gene
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000138185|gene
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000112936|gene
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000261371|gene
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133561|gene
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000113140|gene
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099260|gene
coexpressed_with|2.54|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000148175|gene
coexpressed_with|2.53|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000071073|gene
coexpressed_with|2.53|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000080573|gene
coexpressed_with|2.51|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000211445|gene
coexpressed_with|2.51|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104368|gene
coexpressed_with|2.49|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000103175|gene
coexpressed_with|2.49|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000129538|gene
coexpressed_with|2.48|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000138080|gene
coexpressed_with|2.48|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139567|gene
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000151491|gene
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104760|gene
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000187955|gene
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000066294|gene
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182985|gene
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000004399|gene
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000240583|gene
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000069535|gene
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000038945|gene
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000150636|gene
coexpressed_with|2.44|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164935|gene
coexpressed_with|2.44|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000144668|gene
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000066056|gene
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000165795|gene
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000105854|gene
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000203747|gene
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109072|gene
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000241644|gene
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000213203|gene
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000007933|gene
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000161791|gene
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000213614|gene
coexpressed_with|2.4|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110079|gene
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000174348|gene
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135077|gene
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110852|gene
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000171115|gene
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164106|gene
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164929|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135094|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000198467|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000131477|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137809|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099250|gene
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166927|gene
coexpressed_with|2.35|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139055|gene
coexpressed_with|2.35|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133048|gene
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000169439|gene
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000018408|gene
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000163145|gene
coexpressed_with|2.33|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000163762|gene
coexpressed_with|2.33|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116016|gene
coexpressed_with|2.32|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139329|gene
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000115414|gene
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000154783|gene
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000091879|gene
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000165457|gene
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000010610|gene
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000071246|gene
coexpressed_with|2.28|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159640|gene
coexpressed_with|2.26|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134061|gene
coexpressed_with|2.26|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179761|gene
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000265107|gene
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000174059|gene
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173641|gene
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106034|gene
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000154133|gene
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166341|gene
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000011465|gene
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162267|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000155962|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137441|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168938|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000151655|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162944|gene
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000118785|gene
coexpressed_with|2.22|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000152689|gene
coexpressed_with|2.22|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000187474|gene
coexpressed_with|2.21|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182578|gene
coexpressed_with|2.2|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000128052|gene
coexpressed_with|2.2|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000169413|gene
coexpressed_with|2.19|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173482|gene
coexpressed_with|2.19|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158270|gene
coexpressed_with|2.18|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000112175|gene
coexpressed_with|2.18|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109099|gene
coexpressed_with|2.17|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000005471|gene
coexpressed_with|2.17|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000122121|gene
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000131634|gene
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000121068|gene
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000107317|gene
coexpressed_with|2.14|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134817|gene
coexpressed_with|2.13|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135678|gene
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000077943|gene
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000146147|gene
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000196569|gene
coexpressed_with|2.1|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134871|gene
coexpressed_with|2.1|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000243649|gene
coexpressed_with|2.09|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000181036|gene
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109846|gene
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000171659|gene
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116991|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000175183|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000011600|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000178878|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179144|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137726|gene
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000177575|gene
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000172348|gene
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158186|gene
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099998|gene
coexpressed_with|2.06|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000276600|gene
coexpressed_with|2.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162496|gene
coexpressed_with|2.05|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116962|gene
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000073849|gene
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000118777|gene
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000136960|gene
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000176049|gene
coexpressed_with|2.04|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166278|gene
coexpressed_with|2.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104324|gene
coexpressed_with|2.03|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159674|gene
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000160791|gene
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137033|gene
coexpressed_with|2.02|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164220|gene
coexpressed_with|2.01|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000170624|gene
coexpressed_with|2.01|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168329|gene
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000100600|gene
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106565|gene
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000141338|gene
coexpressed_with|2.0|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000132514|gene
coexpressed_with|1.99|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000170891|gene
coexpressed_with|1.99|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000125810|gene
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000183549|gene
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000046653|gene
coexpressed_with|1.98|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000150540|gene
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164692|gene
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000115461|gene
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000105559|gene
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000147257|gene
coexpressed_with|1.97|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182621|gene
coexpressed_with|1.96|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110651|gene
coexpressed_with|1.96|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000102760|gene
coexpressed_with|1.95|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135929|gene
coexpressed_with|1.94|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000186994|gene
coexpressed_with|1.94|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000143369|gene
coexpressed_with|1.93|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000122679|gene
coexpressed_with|1.93|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116194|gene
coexpressed_with|1.93|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000079308|gene
coexpressed_with|1.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000041982|gene
coexpressed_with|1.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000022267|gene
coexpressed_with|1.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000072952|gene
coexpressed_with|1.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000231389|gene
coexpressed_with|1.92|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000291128|gene
coexpressed_with|1.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000266964|gene
coexpressed_with|1.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000071991|gene
coexpressed_with|1.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000125730|gene
coexpressed_with|1.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000187068|gene
coexpressed_with|1.91|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000167315|gene
