distance|label|source|source_id|source_type|source_url|target_id|target_type
3537|associated_with|ENCODE cCRE|SO_000165:chr1_831333_831532|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
3833|associated_with|ENCODE cCRE|SO_000165:chr1_831629_831979|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
4386|associated_with|ENCODE cCRE|SO_000165:chr1_832182_832498|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
5091|associated_with|ENCODE cCRE|SO_000165:chr1_832887_833042|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
5563|associated_with|ENCODE cCRE|SO_000165:chr1_833359_833521|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
6602|associated_with|ENCODE cCRE|SO_000165:chr1_834398_834580|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
7745|associated_with|ENCODE cCRE|SO_000165:chr1_835541_835832|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
9836|associated_with|ENCODE cCRE|SO_000165:chr1_837632_837967|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
10536|associated_with|ENCODE cCRE|SO_000165:chr1_838332_838679|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
12899|associated_with|ENCODE cCRE|SO_000165:chr1_840695_840857|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
13916|associated_with|ENCODE cCRE|SO_000165:chr1_841712_842012|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
14440|associated_with|ENCODE cCRE|SO_000165:chr1_842236_842388|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
14982|associated_with|ENCODE cCRE|SO_000165:chr1_842778_843117|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
15587|associated_with|ENCODE cCRE|SO_000165:chr1_843383_843572|enhancer|https://screen.wenglab.org/downloads|ensg00000230021|gene
15943|associated_with|ENCODE cCRE|SO_000165:chr1_843994_844283|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
15389|associated_with|ENCODE cCRE|SO_000165:chr1_844492_844837|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
14250|associated_with|ENCODE cCRE|SO_000165:chr1_845638_845976|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
12297|associated_with|ENCODE cCRE|SO_000165:chr1_847674_847929|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
9602|associated_with|ENCODE cCRE|SO_000165:chr1_850421_850624|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
8451|associated_with|ENCODE cCRE|SO_000165:chr1_851454_851775|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
8137|associated_with|ENCODE cCRE|SO_000165:chr1_851886_852089|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
4741|associated_with|ENCODE cCRE|SO_000165:chr1_855335_855485|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
1946|associated_with|ENCODE cCRE|SO_000165:chr1_858049_858280|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
4466|associated_with|ENCODE cCRE|SO_000165:chr1_864693_864940|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
4729|associated_with|ENCODE cCRE|SO_000165:chr1_864956_865207|enhancer|https://screen.wenglab.org/downloads|ensg00000288531|gene
4589|associated_with|ENCODE cCRE|SO_000165:chr1_865421_865612|enhancer|https://screen.wenglab.org/downloads|ensg00000230368|gene
4104|associated_with|ENCODE cCRE|SO_000165:chr1_865784_866097|enhancer|https://screen.wenglab.org/downloads|ensg00000230368|gene
3867|associated_with|ENCODE cCRE|SO_000165:chr1_866117_866334|enhancer|https://screen.wenglab.org/downloads|ensg00000230368|gene
3637|associated_with|ENCODE cCRE|SO_000165:chr1_866397_866564|enhancer|https://screen.wenglab.org/downloads|ensg00000230368|gene
4854|associated_with|ENCODE cCRE|SO_000165:chr1_882088_882434|enhancer|https://screen.wenglab.org/downloads|ensg00000283040|gene
12523|associated_with|ENCODE cCRE|SO_000165:chr1_889757_890107|enhancer|https://screen.wenglab.org/downloads|ensg00000283040|gene
13254|associated_with|ENCODE cCRE|SO_000165:chr1_890488_890728|enhancer|https://screen.wenglab.org/downloads|ensg00000283040|gene
13603|associated_with|ENCODE cCRE|SO_000165:chr1_890837_891091|enhancer|https://screen.wenglab.org/downloads|ensg00000283040|gene
6174|associated_with|ENCODE cCRE|SO_000165:chr1_898459_898660|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
5792|associated_with|ENCODE cCRE|SO_000165:chr1_898790_899042|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
1903|associated_with|ENCODE cCRE|SO_000165:chr1_906737_907075|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
2325|associated_with|ENCODE cCRE|SO_000165:chr1_907159_907390|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
2754|associated_with|ENCODE cCRE|SO_000165:chr1_907588_907864|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
3105|associated_with|ENCODE cCRE|SO_000165:chr1_907939_908140|enhancer|https://screen.wenglab.org/downloads|ensg00000272438|gene
3080|associated_with|ENCODE cCRE|SO_000165:chr1_908172_908355|enhancer|https://screen.wenglab.org/downloads|ensg00000230699|gene
1988|associated_with|ENCODE cCRE|SO_000165:chr1_916159_916377|enhancer|https://screen.wenglab.org/downloads|ensg00000241180|gene
2365|associated_with|ENCODE cCRE|SO_000165:chr1_916536_916886|enhancer|https://screen.wenglab.org/downloads|ensg00000241180|gene
2591|associated_with|ENCODE cCRE|SO_000165:chr1_916899_917101|enhancer|https://screen.wenglab.org/downloads|ensg00000223764|gene
2284|associated_with|ENCODE cCRE|SO_000165:chr1_917217_917408|enhancer|https://screen.wenglab.org/downloads|ensg00000223764|gene
1942|associated_with|ENCODE cCRE|SO_000165:chr1_921772_921981|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
1942|associated_with|ENCODE cCRE|SO_000165:chr1_921772_921981|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
2096|associated_with|ENCODE cCRE|SO_000165:chr1_927827_928113|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
2752|associated_with|ENCODE cCRE|SO_000165:chr1_928483_928832|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
3230|associated_with|ENCODE cCRE|SO_000165:chr1_928961_929117|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
3392|associated_with|ENCODE cCRE|SO_000165:chr1_929123_929304|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
4379|associated_with|ENCODE cCRE|SO_000165:chr1_930110_930334|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
4738|associated_with|ENCODE cCRE|SO_000165:chr1_930469_930707|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
5003|associated_with|ENCODE cCRE|SO_000165:chr1_930734_931023|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
5845|associated_with|ENCODE cCRE|SO_000165:chr1_931576_931807|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
6095|associated_with|ENCODE cCRE|SO_000165:chr1_931826_932076|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
6472|associated_with|ENCODE cCRE|SO_000165:chr1_932203_932508|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
6809|associated_with|ENCODE cCRE|SO_000165:chr1_932540_932829|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
7119|associated_with|ENCODE cCRE|SO_000165:chr1_932850_933051|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
7370|associated_with|ENCODE cCRE|SO_000165:chr1_933101_933436|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
7818|associated_with|ENCODE cCRE|SO_000165:chr1_933549_933888|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
9230|associated_with|ENCODE cCRE|SO_000165:chr1_934961_935118|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
9631|associated_with|ENCODE cCRE|SO_000165:chr1_935362_935577|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
10100|associated_with|ENCODE cCRE|SO_000165:chr1_935831_936173|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
10647|associated_with|ENCODE cCRE|SO_000165:chr1_936378_936653|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
10994|associated_with|ENCODE cCRE|SO_000165:chr1_936725_936970|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
11259|associated_with|ENCODE cCRE|SO_000165:chr1_936990_937337|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
11796|associated_with|ENCODE cCRE|SO_000165:chr1_937527_937858|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
12401|associated_with|ENCODE cCRE|SO_000165:chr1_938132_938393|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
12672|associated_with|ENCODE cCRE|SO_000165:chr1_938403_938750|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
13059|associated_with|ENCODE cCRE|SO_000165:chr1_938790_938981|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
13409|associated_with|ENCODE cCRE|SO_000165:chr1_939140_939401|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
13746|associated_with|ENCODE cCRE|SO_000165:chr1_939477_939682|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
13990|associated_with|ENCODE cCRE|SO_000165:chr1_939721_939997|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
14435|associated_with|ENCODE cCRE|SO_000165:chr1_940166_940514|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
15063|associated_with|ENCODE cCRE|SO_000165:chr1_940794_941033|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
15450|associated_with|ENCODE cCRE|SO_000165:chr1_941181_941341|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
15653|associated_with|ENCODE cCRE|SO_000165:chr1_941384_941557|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
15967|associated_with|ENCODE cCRE|SO_000165:chr1_941698_942032|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
16473|associated_with|ENCODE cCRE|SO_000165:chr1_942204_942409|enhancer|https://screen.wenglab.org/downloads|ensg00000187634|gene
16511|associated_with|ENCODE cCRE|SO_000165:chr1_942449_942745|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
16241|associated_with|ENCODE cCRE|SO_000165:chr1_942805_943015|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
15783|associated_with|ENCODE cCRE|SO_000165:chr1_943123_943473|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
15397|associated_with|ENCODE cCRE|SO_000165:chr1_943509_943859|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
15048|associated_with|ENCODE cCRE|SO_000165:chr1_943992_944208|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
14522|associated_with|ENCODE cCRE|SO_000165:chr1_944392_944734|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
14180|associated_with|ENCODE cCRE|SO_000165:chr1_944916_945076|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
13834|associated_with|ENCODE cCRE|SO_000165:chr1_945196_945422|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
13490|associated_with|ENCODE cCRE|SO_000165:chr1_945556_945766|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
12998|associated_with|ENCODE cCRE|SO_000165:chr1_945909_946258|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
12702|associated_with|ENCODE cCRE|SO_000165:chr1_946357_946554|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
11665|associated_with|ENCODE cCRE|SO_000165:chr1_947289_947591|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
6669|associated_with|ENCODE cCRE|SO_000165:chr1_952248_952587|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
5263|associated_with|ENCODE cCRE|SO_000165:chr1_953691_953993|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
5058|associated_with|ENCODE cCRE|SO_000165:chr1_954034_954198|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
3985|associated_with|ENCODE cCRE|SO_000165:chr1_954929_955271|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
3458|associated_with|ENCODE cCRE|SO_000165:chr1_955588_955798|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
2291|associated_with|ENCODE cCRE|SO_000165:chr1_956618_956965|enhancer|https://screen.wenglab.org/downloads|ensg00000188976|gene
2092|associated_with|ENCODE cCRE|SO_000165:chr1_962676_962935|enhancer|https://screen.wenglab.org/downloads|ensg00000187961|gene
2432|associated_with|ENCODE cCRE|SO_000165:chr1_963016_963346|enhancer|https://screen.wenglab.org/downloads|ensg00000187961|gene
2784|associated_with|ENCODE cCRE|SO_000165:chr1_963368_963523|enhancer|https://screen.wenglab.org/downloads|ensg00000187961|gene
2408|associated_with|ENCODE cCRE|SO_000165:chr1_963852_964074|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
1997|associated_with|ENCODE cCRE|SO_000165:chr1_964138_964485|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
2252|associated_with|ENCODE cCRE|SO_000165:chr1_968754_969054|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
2252|associated_with|ENCODE cCRE|SO_000165:chr1_968754_969054|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
3971|associated_with|ENCODE cCRE|SO_000165:chr1_970473_970789|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
3971|associated_with|ENCODE cCRE|SO_000165:chr1_970473_970789|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4307|associated_with|ENCODE cCRE|SO_000165:chr1_970809_971057|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4307|associated_with|ENCODE cCRE|SO_000165:chr1_970809_971057|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4572|associated_with|ENCODE cCRE|SO_000165:chr1_971074_971275|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4572|associated_with|ENCODE cCRE|SO_000165:chr1_971074_971275|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4778|associated_with|ENCODE cCRE|SO_000165:chr1_971280_971620|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
4778|associated_with|ENCODE cCRE|SO_000165:chr1_971280_971620|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
5316|associated_with|ENCODE cCRE|SO_000165:chr1_971818_972065|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
5316|associated_with|ENCODE cCRE|SO_000165:chr1_971818_972065|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
5611|associated_with|ENCODE cCRE|SO_000165:chr1_972113_972462|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
5611|associated_with|ENCODE cCRE|SO_000165:chr1_972113_972462|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6009|associated_with|ENCODE cCRE|SO_000165:chr1_972511_972680|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6009|associated_with|ENCODE cCRE|SO_000165:chr1_972511_972680|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6362|associated_with|ENCODE cCRE|SO_000165:chr1_972864_973017|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6362|associated_with|ENCODE cCRE|SO_000165:chr1_972864_973017|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6647|associated_with|ENCODE cCRE|SO_000165:chr1_973149_973484|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
6647|associated_with|ENCODE cCRE|SO_000165:chr1_973149_973484|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
7068|associated_with|ENCODE cCRE|SO_000165:chr1_973570_973801|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
7068|associated_with|ENCODE cCRE|SO_000165:chr1_973570_973801|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
7342|associated_with|ENCODE cCRE|SO_000165:chr1_973844_974175|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
7342|associated_with|ENCODE cCRE|SO_000165:chr1_973844_974175|enhancer|https://screen.wenglab.org/downloads|ensg00000187583|gene
7571|associated_with|ENCODE cCRE|SO_000165:chr1_974192_974522|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
7571|associated_with|ENCODE cCRE|SO_000165:chr1_974192_974522|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6984|associated_with|ENCODE cCRE|SO_000165:chr1_974759_975109|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6984|associated_with|ENCODE cCRE|SO_000165:chr1_974759_975109|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6480|associated_with|ENCODE cCRE|SO_000165:chr1_975264_975613|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6480|associated_with|ENCODE cCRE|SO_000165:chr1_975264_975613|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
5757|associated_with|ENCODE cCRE|SO_000165:chr1_975986_976336|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
5757|associated_with|ENCODE cCRE|SO_000165:chr1_975986_976336|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
5497|associated_with|ENCODE cCRE|SO_000165:chr1_976430_976596|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
5497|associated_with|ENCODE cCRE|SO_000165:chr1_976430_976596|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
4960|associated_with|ENCODE cCRE|SO_000165:chr1_976899_977133|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
4960|associated_with|ENCODE cCRE|SO_000165:chr1_976899_977133|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
4054|associated_with|ENCODE cCRE|SO_000165:chr1_977831_978039|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
4054|associated_with|ENCODE cCRE|SO_000165:chr1_977831_978039|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3636|associated_with|ENCODE cCRE|SO_000165:chr1_978113_978457|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3636|associated_with|ENCODE cCRE|SO_000165:chr1_978113_978457|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3300|associated_with|ENCODE cCRE|SO_000165:chr1_978461_978793|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3300|associated_with|ENCODE cCRE|SO_000165:chr1_978461_978793|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3104|associated_with|ENCODE cCRE|SO_000165:chr1_978833_978989|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3104|associated_with|ENCODE cCRE|SO_000165:chr1_978833_978989|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2740|associated_with|ENCODE cCRE|SO_000165:chr1_979022_979353|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2740|associated_with|ENCODE cCRE|SO_000165:chr1_979022_979353|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2402|associated_with|ENCODE cCRE|SO_000165:chr1_979485_979691|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2402|associated_with|ENCODE cCRE|SO_000165:chr1_979485_979691|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2122|associated_with|ENCODE cCRE|SO_000165:chr1_979766_979971|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2122|associated_with|ENCODE cCRE|SO_000165:chr1_979766_979971|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2135|associated_with|ENCODE cCRE|SO_000165:chr1_984252_984402|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2342|associated_with|ENCODE cCRE|SO_000165:chr1_984459_984619|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6149|associated_with|ENCODE cCRE|SO_000165:chr1_988266_988433|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6525|associated_with|ENCODE cCRE|SO_000165:chr1_988642_988986|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
5903|associated_with|ENCODE cCRE|SO_000165:chr1_991852_992148|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
5313|associated_with|ENCODE cCRE|SO_000165:chr1_992496_992738|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
4850|associated_with|ENCODE cCRE|SO_000165:chr1_992918_993201|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
4635|associated_with|ENCODE cCRE|SO_000165:chr1_993264_993416|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
2968|associated_with|ENCODE cCRE|SO_000165:chr1_994739_995083|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
2260|associated_with|ENCODE cCRE|SO_000165:chr1_995579_995791|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
1975|associated_with|ENCODE cCRE|SO_000165:chr1_995842_996076|enhancer|https://screen.wenglab.org/downloads|ensg00000272512|gene
1910|associated_with|ENCODE cCRE|SO_000165:chr1_1003048_1003341|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2216|associated_with|ENCODE cCRE|SO_000165:chr1_1003354_1003693|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2650|associated_with|ENCODE cCRE|SO_000165:chr1_1003788_1003943|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2812|associated_with|ENCODE cCRE|SO_000165:chr1_1003950_1004162|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3040|associated_with|ENCODE cCRE|SO_000165:chr1_1004178_1004515|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3427|associated_with|ENCODE cCRE|SO_000165:chr1_1004565_1004731|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3270|associated_with|ENCODE cCRE|SO_000165:chr1_1004739_1004959|enhancer|https://screen.wenglab.org/downloads|ensg00000231702|gene
2888|associated_with|ENCODE cCRE|SO_000165:chr1_1005003_1005341|enhancer|https://screen.wenglab.org/downloads|ensg00000231702|gene
2589|associated_with|ENCODE cCRE|SO_000165:chr1_1005384_1005640|enhancer|https://screen.wenglab.org/downloads|ensg00000231702|gene
2153|associated_with|ENCODE cCRE|SO_000165:chr1_1005743_1006076|enhancer|https://screen.wenglab.org/downloads|ensg00000231702|gene
1865|associated_with|ENCODE cCRE|SO_000165:chr1_1015362_1015704|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2714|associated_with|ENCODE cCRE|SO_000165:chr1_1016211_1016429|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2966|associated_with|ENCODE cCRE|SO_000165:chr1_1016463_1016623|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3099|associated_with|ENCODE cCRE|SO_000165:chr1_1016843_1017021|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2309|associated_with|ENCODE cCRE|SO_000165:chr1_1017509_1017811|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
1983|associated_with|ENCODE cCRE|SO_000165:chr1_1017841_1018137|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2282|associated_with|ENCODE cCRE|SO_000165:chr1_1022405_1022692|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2595|associated_with|ENCODE cCRE|SO_000165:chr1_1022718_1023066|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2972|associated_with|ENCODE cCRE|SO_000165:chr1_1023095_1023256|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
3145|associated_with|ENCODE cCRE|SO_000165:chr1_1023268_1023433|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
3594|associated_with|ENCODE cCRE|SO_000165:chr1_1023717_1024024|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4062|associated_with|ENCODE cCRE|SO_000165:chr1_1024185_1024501|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4531|associated_with|ENCODE cCRE|SO_000165:chr1_1024654_1024999|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4915|associated_with|ENCODE cCRE|SO_000165:chr1_1025038_1025347|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
5230|associated_with|ENCODE cCRE|SO_000165:chr1_1025353_1025630|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
5700|associated_with|ENCODE cCRE|SO_000165:chr1_1025823_1026072|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
6006|associated_with|ENCODE cCRE|SO_000165:chr1_1026129_1026413|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
6409|associated_with|ENCODE cCRE|SO_000165:chr1_1026532_1026861|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
